,hour,users,messages,date
25928,19:57,Ivan,<Multimedia omitido>,29-11-19
25929,19:57,Ivan,<Multimedia omitido>,29-11-19
25930,19:57,Ivan,Este mensaje fue eliminado,29-11-19
25931,19:58,Ivan,<Multimedia omitido>,29-11-19
25932,19:58,Ivan,<Multimedia omitido>,29-11-19
25933,19:58,Ivan,<Multimedia omitido>,29-11-19
25934,19:58,Ivan,<Multimedia omitido>,29-11-19
25935,19:58,Ivan,<Multimedia omitido>,29-11-19
25936,19:58,Ivan,<Multimedia omitido>,29-11-19
25937,19:58,Ivan,<Multimedia omitido>,29-11-19
25938,19:58,Ivan,<Multimedia omitido>,29-11-19
25939,19:58,Ivan,<Multimedia omitido>,29-11-19
25940,19:58,Ivan,<Multimedia omitido>,29-11-19
25941,19:58,Ivan,<Multimedia omitido>,29-11-19
25942,19:58,Ivan,<Multimedia omitido>,29-11-19
25943,19:58,Ivan,<Multimedia omitido>,29-11-19
25944,19:58,Ivan,<Multimedia omitido>,29-11-19
25945,19:58,Ivan,<Multimedia omitido>,29-11-19
25946,19:58,Ivan,<Multimedia omitido>,29-11-19
25947,19:58,Ivan,<Multimedia omitido>,29-11-19
25948,19:58,Ivan,<Multimedia omitido>,29-11-19
25949,19:58,Ivan,<Multimedia omitido>,29-11-19
25950,19:58,Ivan,<Multimedia omitido>,29-11-19
25951,19:58,Ivan,<Multimedia omitido>,29-11-19
25952,19:58,Ivan,<Multimedia omitido>,29-11-19
25953,19:58,Ivan,<Multimedia omitido>,29-11-19
25954,19:58,Ivan,<Multimedia omitido>,29-11-19
25955,19:58,Ivan,<Multimedia omitido>,29-11-19
25956,19:58,Ivan,<Multimedia omitido>,29-11-19
25957,19:58,Ivan,<Multimedia omitido>,29-11-19
25958,19:58,Ivan,<Multimedia omitido>,29-11-19
25959,19:58,Ivan,<Multimedia omitido>,29-11-19
25960,19:58,Ivan,<Multimedia omitido>,29-11-19
25961,19:58,Ivan,<Multimedia omitido>,29-11-19
25962,19:58,Ivan,<Multimedia omitido>,29-11-19
25963,19:58,Ivan,<Multimedia omitido>,29-11-19
25964,19:58,Ivan,<Multimedia omitido>,29-11-19
25965,19:58,Ivan,<Multimedia omitido>,29-11-19
25966,19:58,Ivan,<Multimedia omitido>,29-11-19
25967,19:58,Ivan,<Multimedia omitido>,29-11-19
25968,19:58,Ivan,<Multimedia omitido>,29-11-19
25969,19:59,Ivan,<Multimedia omitido>,29-11-19
25970,19:59,Ivan,<Multimedia omitido>,29-11-19
25971,19:59,Ivan,<Multimedia omitido>,29-11-19
25972,19:59,Ivan,<Multimedia omitido>,29-11-19
25973,19:59,Ivan,<Multimedia omitido>,29-11-19
25974,19:59,Ivan,<Multimedia omitido>,29-11-19
25975,19:59,Ivan,<Multimedia omitido>,29-11-19
25976,19:59,Ivan,<Multimedia omitido>,29-11-19
25977,19:59,Ivan,<Multimedia omitido>,29-11-19
25978,19:59,Ivan,<Multimedia omitido>,29-11-19
25979,19:59,Ivan,<Multimedia omitido>,29-11-19
25980,19:59,Ivan,<Multimedia omitido>,29-11-19
25981,19:59,Ivan,<Multimedia omitido>,29-11-19
25982,19:59,Ivan,<Multimedia omitido>,29-11-19
25983,19:59,Ivan,<Multimedia omitido>,29-11-19
25984,19:59,Ivan,<Multimedia omitido>,29-11-19
25985,19:59,Ivan,<Multimedia omitido>,29-11-19
25986,19:59,Ivan,<Multimedia omitido>,29-11-19
25987,19:59,Ivan,<Multimedia omitido>,29-11-19
25988,19:59,Ivan,<Multimedia omitido>,29-11-19
25989,19:59,Ivan,<Multimedia omitido>,29-11-19
25990,19:59,Ivan,<Multimedia omitido>,29-11-19
25991,19:59,Ivan,<Multimedia omitido>,29-11-19
25992,19:59,Ivan,<Multimedia omitido>,29-11-19
25993,19:59,Ivan,<Multimedia omitido>,29-11-19
25994,19:59,Ivan,<Multimedia omitido>,29-11-19
25995,19:59,Ivan,<Multimedia omitido>,29-11-19
25996,19:59,Ivan,<Multimedia omitido>,29-11-19
25997,19:59,Ivan,<Multimedia omitido>,29-11-19
25998,19:59,Ivan,<Multimedia omitido>,29-11-19
25999,19:59,Ivan,<Multimedia omitido>,29-11-19
26000,19:59,Ivan,<Multimedia omitido>,29-11-19
26001,19:59,Ivan,<Multimedia omitido>,29-11-19
26002,19:59,Ivan,<Multimedia omitido>,29-11-19
26003,19:59,Ivan,<Multimedia omitido>,29-11-19
26004,19:59,Ivan,<Multimedia omitido>,29-11-19
26005,19:59,Ivan,<Multimedia omitido>,29-11-19
26006,19:59,Ivan,<Multimedia omitido>,29-11-19
26007,19:59,Ivan,<Multimedia omitido>,29-11-19
26008,19:59,Ivan,<Multimedia omitido>,29-11-19
26009,20:00,Ivan,<Multimedia omitido>,29-11-19
26010,20:00,Ivan,<Multimedia omitido>,29-11-19
26011,20:00,Ivan,<Multimedia omitido>,29-11-19
26012,20:00,Ivan,<Multimedia omitido>,29-11-19
26013,20:00,Ivan,<Multimedia omitido>,29-11-19
26014,20:00,Ivan,<Multimedia omitido>,29-11-19
26015,20:00,Ivan,<Multimedia omitido>,29-11-19
26016,20:00,Ivan,<Multimedia omitido>,29-11-19
26017,20:00,Ivan,<Multimedia omitido>,29-11-19
26018,20:00,Ivan,<Multimedia omitido>,29-11-19
26019,20:00,Ivan,<Multimedia omitido>,29-11-19
26020,20:00,Ivan,<Multimedia omitido>,29-11-19
26021,20:00,Ivan,<Multimedia omitido>,29-11-19
26022,20:00,Ivan,<Multimedia omitido>,29-11-19
26023,20:00,Ivan,<Multimedia omitido>,29-11-19
26024,20:00,Ivan,<Multimedia omitido>,29-11-19
26025,20:00,Ivan,<Multimedia omitido>,29-11-19
26026,20:00,Ivan,<Multimedia omitido>,29-11-19
26027,20:00,Ivan,<Multimedia omitido>,29-11-19
26028,20:00,Ivan,<Multimedia omitido>,29-11-19
26029,20:00,Ivan,<Multimedia omitido>,29-11-19
26030,20:00,Ivan,<Multimedia omitido>,29-11-19
26031,20:00,Ivan,<Multimedia omitido>,29-11-19
26032,20:00,Ivan,<Multimedia omitido>,29-11-19
26033,20:00,Ivan,<Multimedia omitido>,29-11-19
26034,20:00,Ivan,<Multimedia omitido>,29-11-19
26035,20:00,Ivan,<Multimedia omitido>,29-11-19
26036,20:00,Ivan,<Multimedia omitido>,29-11-19
26037,20:00,Ivan,<Multimedia omitido>,29-11-19
26038,20:00,Ivan,<Multimedia omitido>,29-11-19
26039,20:00,Ivan,<Multimedia omitido>,29-11-19
26040,20:00,Ivan,<Multimedia omitido>,29-11-19
26041,20:00,Ivan,<Multimedia omitido>,29-11-19
26042,20:00,Ivan,<Multimedia omitido>,29-11-19
26043,20:00,Ivan,<Multimedia omitido>,29-11-19
26044,20:00,Ivan,<Multimedia omitido>,29-11-19
26045,20:00,Ivan,<Multimedia omitido>,29-11-19
26046,20:00,Ivan,<Multimedia omitido>,29-11-19
26047,20:00,Ivan,<Multimedia omitido>,29-11-19
26048,20:00,Ivan,<Multimedia omitido>,29-11-19
26049,20:00,Ivan,<Multimedia omitido>,29-11-19
26050,20:01,Ivan,<Multimedia omitido>,29-11-19
26051,20:01,Ivan,<Multimedia omitido>,29-11-19
26052,20:01,Ivan,<Multimedia omitido>,29-11-19
26053,20:01,Ivan,<Multimedia omitido>,29-11-19
26054,20:01,Ivan,<Multimedia omitido>,29-11-19
26055,20:01,Ivan,<Multimedia omitido>,29-11-19
26056,20:01,Ivan,<Multimedia omitido>,29-11-19
26057,20:01,Ivan,<Multimedia omitido>,29-11-19
26058,20:01,Ivan,<Multimedia omitido>,29-11-19
26059,20:01,Ivan,<Multimedia omitido>,29-11-19
26060,20:01,Ivan,<Multimedia omitido>,29-11-19
26061,20:01,Ivan,<Multimedia omitido>,29-11-19
26062,20:01,Ivan,<Multimedia omitido>,29-11-19
26063,20:01,Ivan,<Multimedia omitido>,29-11-19
26064,20:01,Ivan,<Multimedia omitido>,29-11-19
26065,20:01,Ivan,<Multimedia omitido>,29-11-19
26066,20:01,Ivan,<Multimedia omitido>,29-11-19
26067,20:01,Ivan,<Multimedia omitido>,29-11-19
26068,20:01,Ivan,<Multimedia omitido>,29-11-19
26069,20:01,Ivan,<Multimedia omitido>,29-11-19
26070,20:01,Ivan,<Multimedia omitido>,29-11-19
26071,20:01,Jose,Iván Iván Iván,29-11-19
26072,20:01,Ivan,<Multimedia omitido>,29-11-19
26073,20:01,Jose,Relax,29-11-19
26074,20:01,Ivan,<Multimedia omitido>,29-11-19
26075,20:01,Ivan,<Multimedia omitido>,29-11-19
26076,20:01,Ivan,<Multimedia omitido>,29-11-19
26077,20:01,Ivan,<Multimedia omitido>,29-11-19
26078,20:01,Ivan,<Multimedia omitido>,29-11-19
26079,20:01,Ivan,<Multimedia omitido>,29-11-19
26080,20:01,Ivan,<Multimedia omitido>,29-11-19
26081,20:01,Ivan,<Multimedia omitido>,29-11-19
26082,20:01,Ivan,<Multimedia omitido>,29-11-19
26083,20:01,Ivan,<Multimedia omitido>,29-11-19
26084,20:01,Ivan,<Multimedia omitido>,29-11-19
26085,20:01,Ivan,<Multimedia omitido>,29-11-19
26086,20:01,Ivan,<Multimedia omitido>,29-11-19
26087,20:01,Ivan,<Multimedia omitido>,29-11-19
26088,20:01,Ivan,<Multimedia omitido>,29-11-19
26089,20:01,Ivan,<Multimedia omitido>,29-11-19
26090,20:01,Ivan,<Multimedia omitido>,29-11-19
26091,20:01,Ivan,<Multimedia omitido>,29-11-19
26092,20:01,Ivan,<Multimedia omitido>,29-11-19
26093,20:01,Ivan,<Multimedia omitido>,29-11-19
26094,20:01,Ivan,<Multimedia omitido>,29-11-19
26095,20:02,Ivan,<Multimedia omitido>,29-11-19
26096,20:02,Ivan,<Multimedia omitido>,29-11-19
26097,20:02,Ivan,<Multimedia omitido>,29-11-19
26098,20:02,Ivan,<Multimedia omitido>,29-11-19
26099,20:02,Ivan,<Multimedia omitido>,29-11-19
26100,20:02,Ivan,<Multimedia omitido>,29-11-19
26101,20:02,Ivan,<Multimedia omitido>,29-11-19
26102,20:02,Ivan,<Multimedia omitido>,29-11-19
26103,20:02,Ivan,<Multimedia omitido>,29-11-19
26104,20:02,Ivan,<Multimedia omitido>,29-11-19
26105,20:02,Ivan,<Multimedia omitido>,29-11-19
26106,20:02,Ivan,<Multimedia omitido>,29-11-19
26107,20:02,Ivan,<Multimedia omitido>,29-11-19
26108,20:02,Ivan,<Multimedia omitido>,29-11-19
26109,20:02,Ivan,<Multimedia omitido>,29-11-19
26110,20:02,Ivan,<Multimedia omitido>,29-11-19
26111,20:02,Ivan,<Multimedia omitido>,29-11-19
26112,20:02,Ivan,<Multimedia omitido>,29-11-19
26113,20:02,Ivan,<Multimedia omitido>,29-11-19
26114,20:02,Ivan,<Multimedia omitido>,29-11-19
26115,20:02,Ivan,<Multimedia omitido>,29-11-19
26116,20:02,Ivan,<Multimedia omitido>,29-11-19
26117,20:02,Ivan,<Multimedia omitido>,29-11-19
26118,20:02,Ivan,<Multimedia omitido>,29-11-19
26119,20:02,Ivan,<Multimedia omitido>,29-11-19
26120,20:02,Ivan,<Multimedia omitido>,29-11-19
26121,20:02,Ivan,<Multimedia omitido>,29-11-19
26122,20:02,Ivan,<Multimedia omitido>,29-11-19
26123,20:02,Ivan,<Multimedia omitido>,29-11-19
26124,20:02,Ivan,<Multimedia omitido>,29-11-19
26125,20:02,Ivan,<Multimedia omitido>,29-11-19
26126,20:02,Ivan,<Multimedia omitido>,29-11-19
26127,20:02,Ivan,<Multimedia omitido>,29-11-19
26128,20:02,Ivan,<Multimedia omitido>,29-11-19
26129,20:02,Ivan,<Multimedia omitido>,29-11-19
26130,20:02,Ivan,<Multimedia omitido>,29-11-19
26131,20:02,Ivan,<Multimedia omitido>,29-11-19
26132,20:02,Ivan,<Multimedia omitido>,29-11-19
26133,20:02,Ivan,<Multimedia omitido>,29-11-19
26134,20:02,Ivan,<Multimedia omitido>,29-11-19
26135,20:02,Ivan,<Multimedia omitido>,29-11-19
26136,20:02,Ivan,<Multimedia omitido>,29-11-19
26137,20:02,Ivan,<Multimedia omitido>,29-11-19
26138,20:02,Ivan,<Multimedia omitido>,29-11-19
26139,20:03,Ivan,<Multimedia omitido>,29-11-19
26140,20:03,Ivan,<Multimedia omitido>,29-11-19
26141,20:03,Ivan,<Multimedia omitido>,29-11-19
26142,20:03,Ivan,<Multimedia omitido>,29-11-19
26143,20:03,Ivan,<Multimedia omitido>,29-11-19
26144,20:03,Ivan,<Multimedia omitido>,29-11-19
26145,20:03,Ivan,<Multimedia omitido>,29-11-19
26146,20:03,Ivan,<Multimedia omitido>,29-11-19
26147,20:03,Ivan,<Multimedia omitido>,29-11-19
26148,20:03,Ivan,<Multimedia omitido>,29-11-19
26149,20:03,Ivan,<Multimedia omitido>,29-11-19
26150,20:03,Ivan,<Multimedia omitido>,29-11-19
26151,20:03,Fonseca,Pero para ya hijo de la gran puta,29-11-19
26152,20:03,Ivan,<Multimedia omitido>,29-11-19
26153,20:03,Ivan,<Multimedia omitido>,29-11-19
26154,20:03,Ivan,<Multimedia omitido>,29-11-19
26155,20:03,Ivan,<Multimedia omitido>,29-11-19
26156,20:03,Ivan,<Multimedia omitido>,29-11-19
26157,20:03,Ivan,<Multimedia omitido>,29-11-19
26158,20:03,Ivan,<Multimedia omitido>,29-11-19
26159,20:03,Ivan,<Multimedia omitido>,29-11-19
26160,20:03,Fonseca,Pero para ya hijo de la gran puta,29-11-19
26161,20:03,Ivan,<Multimedia omitido>,29-11-19
26162,20:03,Ivan,<Multimedia omitido>,29-11-19
26163,20:03,Ivan,<Multimedia omitido>,29-11-19
26164,20:03,Ivan,<Multimedia omitido>,29-11-19
26165,20:03,Ivan,<Multimedia omitido>,29-11-19
26166,20:03,Ivan,<Multimedia omitido>,29-11-19
26167,20:03,Ivan,<Multimedia omitido>,29-11-19
26168,20:03,Ivan,<Multimedia omitido>,29-11-19
26169,20:03,Ivan,<Multimedia omitido>,29-11-19
26170,20:03,Ivan,<Multimedia omitido>,29-11-19
26171,20:03,Ivan,<Multimedia omitido>,29-11-19
26172,20:03,Ivan,<Multimedia omitido>,29-11-19
26173,20:03,Ivan,<Multimedia omitido>,29-11-19
26174,20:03,Ivan,<Multimedia omitido>,29-11-19
26175,20:03,Ivan,<Multimedia omitido>,29-11-19
26176,20:03,Ivan,<Multimedia omitido>,29-11-19
26177,20:03,Ivan,<Multimedia omitido>,29-11-19
26178,20:03,Ivan,<Multimedia omitido>,29-11-19
26179,20:03,Ivan,<Multimedia omitido>,29-11-19
26180,20:03,Ivan,<Multimedia omitido>,29-11-19
26181,20:03,Ivan,<Multimedia omitido>,29-11-19
26182,20:04,Ivan,<Multimedia omitido>,29-11-19
26183,20:04,Ivan,<Multimedia omitido>,29-11-19
26184,20:04,Ivan,<Multimedia omitido>,29-11-19
26185,20:04,Ivan,<Multimedia omitido>,29-11-19
26186,20:04,Ivan,<Multimedia omitido>,29-11-19
26187,20:04,Ivan,<Multimedia omitido>,29-11-19
26188,20:04,Ivan,<Multimedia omitido>,29-11-19
26189,20:04,Ivan,<Multimedia omitido>,29-11-19
26190,20:04,Ivan,<Multimedia omitido>,29-11-19
26191,20:04,Ivan,<Multimedia omitido>,29-11-19
26192,20:04,Ivan,<Multimedia omitido>,29-11-19
26193,20:04,Ivan,<Multimedia omitido>,29-11-19
26194,20:04,Ivan,<Multimedia omitido>,29-11-19
26195,20:04,Ivan,<Multimedia omitido>,29-11-19
26196,20:04,Ivan,<Multimedia omitido>,29-11-19
26197,20:04,Ivan,<Multimedia omitido>,29-11-19
26198,20:04,Ivan,<Multimedia omitido>,29-11-19
26199,20:04,Ivan,<Multimedia omitido>,29-11-19
26200,20:04,Ivan,<Multimedia omitido>,29-11-19
26201,20:04,Ivan,<Multimedia omitido>,29-11-19
26202,20:04,Ivan,<Multimedia omitido>,29-11-19
26203,20:04,Ivan,<Multimedia omitido>,29-11-19
26204,20:05,Ivan,Yo sé lo mal que se pasa sin stickers @34675187652. He hecho por ti lo que naide más haría,29-11-19
26205,20:05,Ivan,Mañana otros pocos,29-11-19
26206,20:05,Jose,<Multimedia omitido>,29-11-19
26207,20:09,Alvaro,Otro muy util,29-11-19
26208,20:11,Alvaro,Este no le habia visto🤣🤣,29-11-19
26209,20:11,Ivan,Te he pasado el último otro que te gusta mucho usar,29-11-19
26210,20:11,Ivan,Como colofón,29-11-19
26211,20:11,Alvaro,Gracias,29-11-19
26212,20:11,Alvaro,Jajajaj,29-11-19
26213,20:46,Jose,//youtu.be/g9uXLDq7Bn8,29-11-19
26214,20:46,Jose,Jorge te has vuelto millenial mainstream,29-11-19
26215,20:49,Alvaro,Seeeeeres de luz,29-11-19
26216,20:49,Alvaro,Recien esnifé,29-11-19
26217,21:03,Alvaro,Muy bueno el video,29-11-19
26218,21:03,Alvaro,Me lo he visto enterito,29-11-19
26219,22:31,Jorge,Estas tú qué me veo el vídeo del carapan chillón,29-11-19
26220,22:32,Jorge,"Yo solo veré a aquellos youtubers que hablen con el diafragma como un alfa, no con la garganta como un nerd",29-11-19
26221,22:32,Jorge,Tah que desagradable,29-11-19
26222,22:32,Jorge,Como el tío blanco hetero,29-11-19
26223,22:33,Jose,Jajajajaja disculpe,29-11-19
26224,22:34,Jorge,<Multimedia omitido>,29-11-19
26225,22:35,Eku,Cómo lo sabía,29-11-19
26226,22:36,Jorge,<Multimedia omitido>,29-11-19
26227,22:37,Eku,😅,29-11-19
26228,22:37,Eku,Se ha ablandado un poquitín utbh,29-11-19
26229,22:38,Eku,O quizás yo soy más fascista,29-11-19
26230,22:38,Jorge,<Multimedia omitido>,29-11-19
26231,22:39,Eku,Ahora mi youtuber de referencia es el libre pensador aunque lo último que ha publicado es una entrevista a García Egea y no me a gustado,29-11-19
26232,22:39,Eku,Un masaje de entrevista,29-11-19
26233,22:39,Eku,Él lo justifica con que era una entrevista y no un debate pero uff,29-11-19
26234,22:41,Jorge,Me da una peregita todo ese rollo,29-11-19
26235,22:41,Jorge,Ahora solo me gusta ver las gestas de mi franquito,29-11-19
26236,22:42,Eku,Te estás alejando de la realidad,29-11-19
26237,22:42,Jorge,No Ismael,29-11-19
26238,22:42,Jorge,Pero eso te lo explicaré despacio otro dia,29-11-19
26239,22:42,Jorge,Ya que requiere Cocacola y calamares,29-11-19
26240,22:42,Eku,Y te estás llevando al pobre indefenso y manipulable papito por delante,29-11-19
26241,22:42,Eku,Me gusta,29-11-19
26242,22:42,Jorge,Jajajaja,29-11-19
26243,22:42,Jorge,Papito es mayorcito,29-11-19
26244,22:42,Jorge,Atleti y franco es lo que le gusta,29-11-19
26245,22:42,Eku,Adiuuuu unos calamares,29-11-19
26246,22:43,Eku,A papito le gusta lo que le entre por el ojo de primeras y odia lo contrario,29-11-19
26247,22:43,Jose,Menos mal que ya no es sólo Atléti,29-11-19
26248,22:44,Eku,Tengo pendiente una trama para hacerle una trampa en la que caerá 100%,29-11-19
26249,22:44,Eku,Fíjate que la anuncio y todo,29-11-19
26250,22:44,Jorge,Jajakak,29-11-19
26251,22:45,Alvaro,Mira papito lo q está viendo,29-11-19
26252,22:46,Alvaro,<Multimedia omitido>,29-11-19
26253,22:46,Jorge,Uff,29-11-19
26254,22:46,Jorge,Voy ahora mismo,29-11-19
26255,22:46,Alvaro,Jejejej,29-11-19
26256,23:07,Alvarito,Joder q maravilla cojones,29-11-19
26257,23:07,Alvarito,Que puta naravilla,29-11-19
26258,23:40,Alvaro,😂😂😂😂😂,29-11-19
26259,23:40,Pete,Jajajaja grande ivanuto voz de beta,29-11-19
26260,23:40,Alvaro,La gargaaaantaaa,29-11-19
26261,23:40,Pete,@34667834035 porque no mandas fotos de new Zealand?,29-11-19
26262,0:34,Antoñito,<Multimedia omitido>,30-11-19
26263,0:34,Antoñito,<Multimedia omitido>,30-11-19
26264,0:34,Antoñito,<Multimedia omitido>,30-11-19
26265,0:34,Antoñito,<Multimedia omitido>,30-11-19
26266,0:34,Antoñito,<Multimedia omitido>,30-11-19
26267,0:34,Antoñito,<Multimedia omitido>,30-11-19
26268,0:34,Antoñito,<Multimedia omitido>,30-11-19
26269,0:34,Antoñito,<Multimedia omitido>,30-11-19
26270,0:35,Antoñito,<Multimedia omitido>,30-11-19
26271,0:35,Antoñito,<Multimedia omitido>,30-11-19
26272,0:35,Antoñito,<Multimedia omitido>,30-11-19
26273,0:35,Antoñito,Unas cuantas de hoy,30-11-19
26274,0:37,Antoñito,La cueva y los Lagos impresionantes,30-11-19
26275,0:38,Antoñito,<Multimedia omitido>,30-11-19
26276,0:38,Antoñito,La cueva por dentro... y la foto es sin fotoshop,30-11-19
26277,0:38,Antoñito,Flipas,30-11-19
26278,0:40,Antoñito,Las fotos no hacen justicia,30-11-19
26279,0:40,Alvarito,Pero q es lo que brilla,30-11-19
26280,0:40,Antoñito,Gusanos bioluminiscentes,30-11-19
26281,0:41,Alvarito,La leche,30-11-19
26282,0:41,Eku,Dónde es esto?,30-11-19
26283,0:41,Antoñito,Brutal,30-11-19
26284,0:41,Alvarito,Cuenca,30-11-19
26285,0:41,Antoñito,En nueva zelanda en una vueva,30-11-19
26286,0:41,Antoñito,Cueva*,30-11-19
26287,0:41,Antoñito,Waitomo,30-11-19
26288,0:41,Alvarito,"Cuenca, pasado villalba de la sierra",30-11-19
26289,0:42,Antoñito,😂😂,30-11-19
26290,9:46,Jorge,Jajajaja,30-11-19
26291,10:03,Jorge,<Multimedia omitido>,30-11-19
26292,10:07,Ivan,<Multimedia omitido>,30-11-19
26293,10:09,Jorge,Me recuerdas a Julián assange cuando solo se le veían fotos en la terraza de la embajada de Ecuador,30-11-19
26294,10:09,Jorge,<Multimedia omitido>,30-11-19
26296,10:11,Jorge,Poco se habla de ese tipo por cierto,30-11-19
26297,10:11,Jorge,Al que odiamos porque se puso a defender a Cataluña a cambio de pasta,30-11-19
26298,10:11,Jorge,Pero ojo es que se le fue yendo la olla,30-11-19
26299,10:12,Jorge,"Un tío que crea WikiLeaks, le acusan falsamente de violación y le meten al talego. La judería no gusta que se aireen sus secretos",30-11-19
26300,10:21,Alvarito,Din,30-11-19
26301,10:23,Alvarito,<Multimedia omitido>,30-11-19
26302,10:31,Jorge,😂😂😂😂😂😂😂,30-11-19
26303,10:31,Jorge,Me encanta,30-11-19
26304,10:31,Jorge,Pásalo al grupo facha,30-11-19
26305,10:37,Pete,Bonito lago radiactivo,30-11-19
26306,10:38,Pete,Y esto xq se ilumina? Va enchufao?,30-11-19
26307,10:38,Pete,Jajaajja,30-11-19
26308,10:46,Jorge,<Multimedia omitido>,30-11-19
26309,10:47,Alvarito,<Multimedia omitido>,30-11-19
26310,10:51,Pete,7 es bien,30-11-19
26311,10:51,Jorge,Jajajaja,30-11-19
26312,10:51,Pete,Y esto? Jojo,30-11-19
26313,10:51,Jorge,<Multimedia omitido>,30-11-19
26314,10:51,Fonseca,Jajaja,30-11-19
26315,10:54,Pete,Como te salga del clitoris,30-11-19
26316,11:13,Ivan,Magnífico. Algún truco o algún ejercicio de como empezar a usar y a hablar con el diafragma?,30-11-19
26317,11:16,Jorge,<Multimedia omitido>,30-11-19
26318,11:18,Ivan,😂🤣😂🤣🤣,30-11-19
26319,11:18,Ivan,La hostia. Guapísimo todo. Pasadlo muy bien,30-11-19
26320,11:19,Ivan,"Bien, BIEN Y BIEN",30-11-19
26321,11:19,Ivan,😂🤣😂🤣😂,30-11-19
26322,11:20,Ivan,Espero que eso sea antes de ir a currar,30-11-19
26323,11:20,Ivan,Es que yo ni sé quién es,30-11-19
26324,11:22,Jorge,<Multimedia omitido>,30-11-19
26325,11:22,Jorge,Mire este video ivan,30-11-19
26326,11:22,Jorge,A ver si afino bien,30-11-19
26327,11:23,Ivan,😂🤣😂🤣😂🤣😂,30-11-19
26328,11:23,Ivan,Teenage Mutant Piccolo Turttle,30-11-19
26329,11:24,Ivan,Hostia cierto. Pos igual me paso. Has invitao al Pascu @34676808266?,30-11-19
26330,11:25,Ivan,Pero este es viejo no?,30-11-19
26331,11:27,Ivan,"Es muy difícil ha que adivinarlo. Tengo que trabajarlo. El otro día con lo poco que estuve en la boda con la música, cuando llegué a casa ya tenía la voz jodida",30-11-19
26332,11:29,Jorge,Pues es por eso,30-11-19
26333,11:29,Jorge,//youtu.be/no1Q9X__L6c,30-11-19
26334,11:29,Jorge,Este da buenos tips,30-11-19
26335,11:30,Ivan,Hostia loco es otra canción. Incluso con mi oído de cerdo se nota que la has cantao de puta madre. Mucho mejor que él,30-11-19
26336,11:30,Jorge,Podría ser tu propósito de 2020,30-11-19
26337,11:30,Ivan,Pos mira sí,30-11-19
26338,11:31,Jorge,Joputa yo te mandaba el vídeo por la esnifada,30-11-19
26339,11:31,Ivan,Luego lo veo me lo voy a guardar,30-11-19
26340,11:31,Ivan,Bueno eso sí pero eso ya es lo habitual,30-11-19
26341,11:31,Ivan,Ya tienes que hacer otras cosas,30-11-19
26342,11:31,Ivan,😂😂😂,30-11-19
26343,11:32,Jorge,<Multimedia omitido>,30-11-19
26344,11:32,Ivan,Esos viejos trucos los puedes usar con los del Iron Hack que no tienen ni puta idea. Aquí ya un poquito más,30-11-19
26345,11:32,Jorge,<Multimedia omitido>,30-11-19
